40.1881	13.4344	3.19778	0.304405	39.9009	13.6243	40.0971	13.6505	2.66232	1.36459
42.7713	14.8219	2.09976	2.11808	42.7664	14.8294	42.7638	15.0065	2.65515	1.33938
42.7957	14.8321	2.36836	2.22415	42.5714	14.9817	42.7638	15.0065	2.65515	1.33938
45.3558	16.5559	2.69726	1.37903	45.3572	16.5524	45.4265	16.3307	2.64546	1.29701
45.4025	16.5715	2.77525	1.40368	45.649	16.5213	45.4265	16.3307	2.64546	1.29701
48.1548	17.2886	2.67485	0.219605	48.1541	17.2835	48.0823	17.6063	2.6326	1.23832
48.1526	17.291	2.76841	0.256872	47.9331	17.5349	48.0823	17.6063	2.6326	1.23832
50.6243	19.0612	2.32291	2.8372	50.6228	19.0721	50.7276	18.8172	2.61569	1.16454
50.5738	19.0405	2.11858	2.75072	50.5737	18.7834	50.7276	18.8172	2.61569	1.16454
53.7188	19.9113	3.92741	-0.402195	53.7268	19.8982	53.3577	19.9486	2.59372	1.07716
53.6043	19.8677	3.35729	-0.611949	53.5277	19.862	53.3577	19.9486	2.59372	1.07716
56.0393	21.0795	1.74248	2.45232	56.0322	21.0923	55.9669	20.9874	2.56561	0.978022
56.0304	21.0755	1.84399	2.49083	55.867	20.985	55.9669	20.9874	2.56561	0.978022
58.6574	21.7946	3.19514	-0.495731	58.6632	21.7821	58.5484	21.9225	2.53033	0.869205
58.6554	21.7952	3.19052	-0.495145	58.5799	21.9815	58.5484	21.9225	2.53033	0.869205
60.88	22.7775	1.46336	1.96851	60.8722	22.7876	61.0941	22.7449	2.48697	0.753031
60.9216	22.7917	1.85435	2.11308	60.7648	22.6398	61.0941	22.7449	2.48697	0.753031
63.3777	23.4174	2.88248	-0.398263	63.3821	23.4069	63.5955	23.4479	2.43482	0.631987
63.4379	23.4404	2.88738	-0.39388	63.7478	23.7442	63.5955	23.4479	2.43482	0.631987
66.3394	23.9889	2.99348	1.23023	66.3403	23.9959	66.0431	24.0276	2.37349	0.508655
66.1693	23.928	2.27187	0.984535	65.8838	23.9541	66.0431	24.0276	2.37349	0.508655
68.2641	24.3624	1.88702	0.0232507	68.262	24.3582	68.4273	24.4824	2.30293	0.385623
68.4081	24.4145	2.41763	0.209402	68.6759	24.6059	68.4273	24.4824	2.30293	0.385623
70.8273	24.8825	2.44164	0.654292	70.8275	24.8844	70.7384	24.8137	2.22347	0.265395
70.7719	24.8622	2.21229	0.575206	70.7403	24.6728	70.7384	24.8137	2.22347	0.265395
72.8937	24.7189	1.98079	-0.667291	72.8923	24.7135	72.9675	25.025	2.13584	0.150292
72.9791	24.7493	2.30254	-0.562994	73.0732	25.0343	72.9675	25.025	2.13584	0.150292
75.0039	25.2518	1.85246	1.24533	75.0021	25.2595	75.1062	25.1224	2.04114	0.0423626
74.9801	25.2434	1.7533	1.21215	74.9748	25.1378	75.1062	25.1224	2.04114	0.0423626
77.12	24.9405	2.37863	-1.35915	77.1225	24.9297	77.1475	25.1137	1.9408	-0.0566978
77.1135	24.9392	2.23074	-1.39897	77.1386	25.2948	77.1475	25.1137	1.9408	-0.0566978
79.11	25.0261	1.89269	1.13236	79.1089	25.0369	79.0861	25.0086	1.83649	-0.145607
79.073	25.0143	1.62073	1.05335	79.1718	24.9698	79.0861	25.0086	1.83649	-0.145607
80.8072	24.8775	1.75111	-0.978465	80.8074	24.8688	80.9183	24.8178	1.73008	-0.223536
80.8646	24.8947	1.84919	-0.948405	81.1423	24.8704	80.9183	24.8178	1.73008	-0.223536
82.622	24.6344	1.72227	0.223731	82.6216	24.6393	82.6423	24.5525	1.6235	-0.29012
82.5826	24.6232	1.52033	0.169972	82.5085	24.8114	82.6423	24.5525	1.6235	-0.29012
84.1729	24.5521	1.63804	-0.237757	84.1733	24.5504	84.2584	24.2245	1.51869	-0.345444
84.1797	24.5533	1.63797	-0.238812	84.2898	24.3312	84.2584	24.2245	1.51869	-0.345444
85.6398	23.8118	1.26012	-1.11136	85.6378	23.808	85.7688	23.8451	1.41749	-0.390006
85.7255	23.8354	1.54708	-1.03825	85.9743	23.7547	85.7688	23.8451	1.41749	-0.390006
86.9475	23.522	0.968278	0.178987	86.9449	23.527	87.1776	23.4252	1.32159	-0.424654
87.0598	23.5517	1.13663	0.225632	87.6171	23.5127	87.1776	23.4252	1.32159	-0.424654
88.8174	22.7937	2.27165	-1.41448	88.8227	22.7869	88.4904	22.9745	1.23248	-0.450514
88.6886	22.7604	1.74347	-1.53553	88.4191	22.9498	88.4904	22.9745	1.23248	-0.450514
89.5048	22.3009	0.0189561	0.243019	89.4967	22.3082	89.7145	22.5017	1.15138	-0.468904
89.6341	22.3335	0.578167	0.371592	89.7821	22.4826	89.7145	22.5017	1.15138	-0.468904
90.5111	21.675	1.09344	-1.36752	90.5133	21.6677	90.858	22.0141	1.07929	-0.481241
90.6022	21.6979	1.3166	-1.3137	90.8419	22.0974	90.858	22.0141	1.07929	-0.481241
91.7193	21.1101	0.973191	-0.0878436	91.7178	21.1152	91.9302	21.5174	1.01698	-0.488964
91.7764	21.1241	0.98134	-0.0798718	92.0492	21.5289	91.9302	21.5174	1.01698	-0.488964
92.859	20.9543	1.17221	-0.227348	92.8599	20.9537	92.9411	21.016	0.964993	-0.493443
92.9079	20.9652	1.07738	-0.245108	93.3186	21.0712	92.9411	21.016	0.964993	-0.493443
93.472	20.2194	0.056147	-1.12646	93.4668	20.2155	93.9011	20.513	0.92369	-0.495919
93.6321	20.2555	0.800215	-0.979349	93.7423	20.5071	93.9011	20.513	0.92369	-0.495919
95.3143	19.6553	2.5285	-0.286516	95.3229	19.6585	94.8209	20.01	0.893308	-0.497439
95.0094	19.5924	1.23289	-0.523422	94.494	19.8854	94.8209	20.01	0.893308	-0.497439
95.5105	19.6943	-0.152956	0.502794	95.5039	19.6984	95.7116	19.5078	0.87398	-0.498816
95.6122	19.7146	0.430464	0.620502	95.6097	19.5804	95.7116	19.5078	0.87398	-0.498816
96.2625	19.168	0.797119	-1.35368	96.2641	19.1597	96.5842	19.0065	0.865773	-0.500589
96.3223	19.1791	0.976476	-1.3208	96.559	18.8688	96.5842	19.0065	0.865773	-0.500589
97.5261	18.7206	1.45981	0.156967	97.5286	18.727	97.45	18.506	0.868716	-0.503009
97.4438	18.7033	1.01523	0.0785751	97.5333	18.1735	97.45	18.506	0.868716	-0.503009
98.213	18.3769	0.518878	-0.621652	98.2105	18.3739	98.3198	18.0049	0.882805	-0.506023
98.2756	18.3882	0.77976	-0.576381	98.4162	18.1556	98.3198	18.0049	0.882805	-0.506023
99.0367	17.3602	0.722488	-1.34461	99.0363	17.357	99.2049	17.503	0.908006	-0.509278
99.075	17.3674	1.02789	-1.30155	98.9782	17.2949	99.2049	17.503	0.908006	-0.509278
99.9975	16.9817	0.863658	0.249356	99.9969	16.9882	100.117	17.0001	0.944242	-0.512134
100.056	16.9914	0.863027	0.252132	100.441	16.9521	100.117	17.0001	0.944242	-0.512134
101.201	16.5418	1.38099	-0.927363	101.204	16.5368	101.065	16.497	0.991362	-0.513687
101.157	16.534	1.13986	-0.963813	101.169	16.4353	101.065	16.497	0.991362	-0.513687
102.386	16.3933	1.34606	0.437065	102.387	16.3992	102.063	15.9949	1.04911	-0.512803
102.277	16.3747	0.987041	0.380098	102.081	15.8359	102.063	15.9949	1.04911	-0.512803
103.006	15.3631	0.431614	-1.99207	103.003	15.353	103.119	15.4967	1.11708	-0.508169
103.065	15.3728	1.03347	-1.92113	102.776	15.1195	103.119	15.4967	1.11708	-0.508169
104.114	15.2579	1.1322	1.14353	104.114	15.2708	104.244	15.0064	1.19469	-0.498349
104.057	15.2486	1.01422	1.12456	103.905	14.7607	104.244	15.0064	1.19469	-0.498349
105.537	14.4548	1.84802	-2.11187	105.541	14.4412	105.447	14.5293	1.28111	-0.481861
105.451	14.4416	1.54327	-2.15141	105.316	14.0026	105.447	14.5293	1.28111	-0.481861
106.832	14.0358	1.28879	0.802432	106.831	14.0482	106.737	14.0724	1.37529	-0.457255
106.776	14.0289	1.24517	0.795396	106.439	14.2401	106.737	14.0724	1.37529	-0.457255
108.083	13.6686	1.32842	-1.16129	108.084	13.6604	108.122	13.644	1.47592	-0.423202
108.126	13.6743	1.55729	-1.13442	108.131	13.6844	108.122	13.644	1.47592	-0.423202
109.535	13.5641	1.30293	0.596508	109.534	13.5714	109.606	13.2536	1.58144	-0.378583
109.514	13.5606	1.33657	0.598103	109.388	13.1556	109.606	13.2536	1.58144	-0.378583
111.061	12.5925	1.69745	-2.04917	111.063	12.5814	111.196	12.9118	1.69008	-0.322574
111.143	12.6024	1.86416	-2.02926	111.426	12.9557	111.196	12.9118	1.69008	-0.322574
112.913	12.4742	1.73689	1.18837	112.913	12.4877	112.893	12.6299	1.7999	-0.254723
112.89	12.4724	1.65532	1.18128	112.797	12.8241	112.893	12.6299	1.7999	-0.254723
114.799	12.5583	2.11849	-0.666738	114.801	12.5506	114.699	12.4195	1.90891	-0.175007
114.788	12.5565	1.9668	-0.684169	114.916	12.3187	114.699	12.4195	1.90891	-0.175007
116.688	12.1019	1.8435	-0.297098	116.687	12.1035	116.611	12.2921	2.01507	-0.0838683
116.749	12.1083	2.07674	-0.275694	116.871	12.0659	116.611	12.2921	2.01507	-0.0838683
118.952	11.9997	2.32632	0.0107056	118.953	12.0009	118.628	12.2586	2.11648	0.0177712
118.92	11.9973	2.18011	-0.00176704	118.85	12.4063	118.628	12.2586	2.11648	0.0177712
120.699	12.2898	1.40638	0.486161	120.695	12.2918	120.743	12.3289	2.21139	0.128528
120.812	12.301	1.92908	0.539618	120.934	12.1905	120.743	12.3289	2.21139	0.128528
123.56	12.8296	3.52317	0.54219	123.568	12.8297	122.95	12.5114	2.29835	0.246599
123.356	12.8085	2.59155	0.440962	123.142	12.7694	122.95	12.5114	2.29835	0.246599
124.904	12.7779	0.54861	-0.384986	124.894	12.7743	125.242	12.8125	2.37624	0.369827
125.208	12.8098	2.05759	-0.234048	125.376	12.9964	125.242	12.8125	2.37624	0.369827
127.847	13.3218	3.20841	1.04437	127.853	13.3273	127.609	13.2365	2.44434	0.495787
127.707	13.3073	2.62723	0.982096	127.506	13.153	127.609	13.2365	2.44434	0.495787
129.951	13.7006	1.86601	-0.0249494	129.947	13.6963	130.042	13.7853	2.50232	0.621879
130.072	13.7134	2.29294	0.0215111	130.334	13.781	130.042	13.7853	2.50232	0.621879
132.094	14.5016	1.78794	1.31259	132.092	14.507	132.53	14.458	2.55028	0.74543
132.221	14.5149	2.30649	1.37283	132.447	14.3423	132.53	14.458	2.55028	0.74543
135.069	15.0533	3.33486	-0.0254512	135.074	15.0475	135.066	15.2513	2.58865	0.863795
134.989	15.0438	2.81699	-0.0878844	135.127	14.6575	135.066	15.2513	2.58865	0.863795
137.563	16.2059	2.37863	2.02221	137.561	16.2147	137.639	16.1592	2.61821	0.974442
137.613	16.212	2.59248	2.05038	137.653	16.5145	137.639	16.1592	2.61821	0.974442
140.331	17.0169	2.79784	-0.0557792	140.331	17.008	140.242	17.1733	2.63994	1.07503
140.347	17.0195	2.86756	-0.0455093	140.305	17.5379	140.242	17.1733	2.63994	1.07503
142.891	17.9847	2.27057	1.657	142.888	17.9918	142.868	18.2829	2.65497	1.16346
142.895	17.9851	2.50664	1.69055	142.626	18.1458	142.868	18.2829	2.65497	1.16346
145.392	19.1653	2.47206	0.825537	145.392	19.1617	145.51	19.4754	2.66445	1.23795
145.495	19.179	2.76275	0.866326	145.789	19.3785	145.51	19.4754	2.66445	1.23795
148.251	20.4723	2.76255	1.58968	148.251	20.4754	148.163	20.7364	2.66951	1.29702
148.223	20.4691	2.6181	1.56849	148.146	20.9376	148.163	20.7364	2.66951	1.29702
150.687	22.1137	2.32249	1.69229	150.686	22.1142	150.825	22.0502	2.67111	1.33953
150.722	22.1182	2.61219	1.74202	150.649	21.8148	150.825	22.0502	2.67111	1.33953
153.421	23.4934	2.76793	1.12331	153.422	23.4909	153.491	23.3999	2.66999	1.3647
153.403	23.49	2.68702	1.10869	153.466	22.9115	153.491	23.3999	2.66999	1.3647
156.047	24.807	2.61183	1.46028	156.047	24.8084	156.159	24.7682	2.66666	1.37208
156.029	24.8045	2.49614	1.44046	156.009	25.0678	156.159	24.7682	2.66666	1.37208
158.901	26.0322	3.21784	1.09428	158.905	26.0308	158.827	26.1372	2.66127	1.36157
158.885	26.0297	2.99331	1.05371	159.014	26.1903	158.827	26.1372	2.66127	1.36157
161.416	27.4234	2.11023	1.61181	161.412	27.4256	161.493	27.4891	2.65371	1.33344
161.484	27.4352	2.38825	1.66297	161.529	27.8454	161.493	27.4891	2.65371	1.33344
163.628	28.7707	1.89886	1.0968	163.625	28.7683	164.155	28.8064	2.64354	1.28825
163.797	28.8007	2.47971	1.20568	164.116	29.315	164.155	28.8064	2.64354	1.28825
166.823	30.2046	3.54756	1.56609	166.828	30.2062	166.809	30.0721	2.63006	1.22694
166.69	30.1805	2.841	1.42809	166.748	29.7121	166.809	30.0721	2.63006	1.22694
169.101	31.3736	1.99763	1.00959	169.097	31.3717	169.452	31.2706	2.61238	1.15075
169.189	31.3891	2.45435	1.09862	169.345	30.7063	169.452	31.2706	2.61238	1.15075
172.17	32.3412	3.46863	0.873878	172.175	32.3404	172.079	32.3873	2.58945	1.06126
172.091	32.3266	2.94005	0.771181	172.135	32.6666	172.079	32.3873	2.58945	1.06126
174.646	33.4601	2.21203	1.36885	174.643	33.4625	174.685	33.4095	2.56021	0.960341
174.655	33.462	2.33734	1.39502	174.474	33.9157	174.685	33.4095	2.56021	0.960341
177.03	34.2056	2.37954	0.289718	177.03	34.2009	177.261	34.3262	2.52363	0.850119
177.06	34.2111	2.47563	0.308089	177.211	33.8467	177.261	34.3262	2.52363	0.850119
180.139	35.1376	3.67561	1.38805	180.145	35.1423	179.799	35.1289	2.47883	0.732949
179.907	35.0929	2.64475	1.18408	179.543	35.4767	179.799	35.1289	2.47883	0.732949
182.599	35.7567	2.71155	0.302061	182.599	35.753	182.292	35.8114	2.42515	0.611338
182.501	35.738	2.46926	0.255153	182.047	36.2626	182.292	35.8114	2.42515	0.611338
184.734	36.5119	2.03623	1.12549	184.732	36.5155	184.73	36.37	2.36226	0.487877
184.736	36.5121	2.02922	1.12357	184.833	36.1451	184.73	36.37	2.36226	0.487877
186.945	36.9453	2.34284	-0.0412869	186.946	36.9404	187.103	36.804	2.29017	0.365145
187.01	36.9582	2.46402	-0.0174474	187.296	36.9375	187.103	36.804	2.29017	0.365145
189.465	37.4018	2.46871	0.766029	189.465	37.4052	189.401	37.1147	2.20928	0.245623
189.454	37.3994	2.24233	0.721194	189.738	36.951	189.401	37.1147	2.20928	0.245623
191.735	37.567	2.2905	-0.217954	191.735	37.5631	191.615	37.3064	2.12037	0.131591
191.703	37.5604	2.20398	-0.235298	191.682	37.1147	191.615	37.3064	2.12037	0.131591
193.475	37.2794	1.3651	-0.333958	193.471	37.2789	193.738	37.3853	2.02462	0.0250452
193.567	37.2974	1.85988	-0.242562	193.555	37.4234	193.738	37.3853	2.02462	0.0250452
195.986	37.3964	2.95961	0.364732	195.991	37.3991	195.762	37.3598	1.92349	-0.072386
195.785	37.3581	2.07152	0.199536	195.507	37.4891	195.762	37.3598	1.92349	-0.072386
197.726	37.7274	1.82568	0.481859	197.725	37.7285	197.683	37.2395	1.81869	-0.159495
197.691	37.7205	1.79367	0.47531	197.582	37.303	197.683	37.2395	1.81869	-0.159495
199.296	37.2927	1.38569	-1.06833	199.294	37.2862	199.497	37.0353	1.71212	-0.235529
199.353	37.3036	1.68833	-1.014	199.356	37.3527	199.497	37.0353	1.71212	-0.235529
201.544	36.9921	2.69546	0.203065	201.549	36.9973	201.203	36.7587	1.6057	-0.300201
201.335	36.9538	1.8052	0.0478112	200.932	37.4694	201.203	36.7587	1.6057	-0.300201
202.964	36.4608	1.44015	-0.878999	202.962	36.4568	202.801	36.4212	1.50137	-0.353671
202.938	36.4566	1.4211	-0.882084	202.65	37.2445	202.801	36.4212	1.50137	-0.353671
203.994	36.1924	0.739492	0.150886	203.991	36.1967	204.294	36.0343	1.40095	-0.396497
204.044	36.2015	1.20301	0.229284	203.809	36.2941	204.294	36.0343	1.40095	-0.396497
